a			c/a			C12
5.0335212790e+00	7.7426074361e+00	3.6835092520e+03
5.0835212790e+00	7.8195178831e+00	3.1510361300e+03
5.1335212790e+00	7.8964283302e+00	2.6747502630e+03
5.1835212790e+00	7.9733387772e+00	2.2492764810e+03
5.2335212790e+00	8.0502492243e+00	1.8697398900e+03
5.0335212790e+00	7.8432778617e+00	3.5484857010e+03
5.0835212790e+00	7.9211883087e+00	3.0306633220e+03
5.1335212790e+00	7.9990987558e+00	2.5675538540e+03
5.1835212790e+00	8.0770092028e+00	2.1541198730e+03
5.2335212790e+00	8.1549196499e+00	1.7853598810e+03
5.0335212790e+00	7.9439482872e+00	3.4268936550e+03
5.0835212790e+00	8.0228587343e+00	2.9226944650e+03
5.1335212790e+00	8.1017691813e+00	2.4716553470e+03
5.1835212790e+00	8.1806796284e+00	2.0691137920e+03
5.2335212790e+00	8.2595900754e+00	1.7104575930e+03
5.0335212790e+00	8.0446187128e+00	3.3164205780e+03
5.0835212790e+00	8.1245291599e+00	2.8246432870e+03
5.1335212790e+00	8.2044396069e+00	2.3845919890e+03
5.1835212790e+00	8.2843500540e+00	1.9920887940e+03
5.2335212790e+00	8.3642605010e+00	1.6426185800e+03
5.0335212790e+00	8.1452891384e+00	3.2140961260e+03
5.0835212790e+00	8.2261995854e+00	2.7337621460e+03
5.1335212790e+00	8.3071100325e+00	2.3042551550e+03
5.1835212790e+00	8.3880204795e+00	1.9212366580e+03
5.2335212790e+00	8.4689309266e+00	1.5800483280e+03
