a			c/a			C55
5.0335212790e+00	7.7426074361e+00	3.9333324970e+03
5.0835212790e+00	7.8195178831e+00	3.5955269090e+03
5.1335212790e+00	7.8964283302e+00	3.2824745430e+03
5.1835212790e+00	7.9733387772e+00	2.9924097690e+03
5.2335212790e+00	8.0502492243e+00	2.7244154790e+03
5.0335212790e+00	7.8432778617e+00	3.6783375130e+03
5.0835212790e+00	7.9211883087e+00	3.3604752850e+03
5.1335212790e+00	7.9990987558e+00	3.0658062870e+03
5.1835212790e+00	8.0770092028e+00	2.7933625850e+03
5.2335212790e+00	8.1549196499e+00	2.5418510280e+03
5.0335212790e+00	7.9439482872e+00	3.4357942940e+03
5.0835212790e+00	8.0228587343e+00	3.1371341860e+03
5.1335212790e+00	8.1017691813e+00	2.8604492930e+03
5.1835212790e+00	8.1806796284e+00	2.6050154510e+03
5.2335212790e+00	8.2595900754e+00	2.3690920670e+03
5.0335212790e+00	8.0446187128e+00	3.2055178930e+03
5.0835212790e+00	8.1245291599e+00	2.9252743190e+03
5.1335212790e+00	8.2044396069e+00	2.6661038610e+03
5.1835212790e+00	8.2843500540e+00	2.4269518470e+03
5.2335212790e+00	8.3642605010e+00	2.2058290550e+03
5.0335212790e+00	8.1452891384e+00	2.9870903170e+03
5.0835212790e+00	8.2261995854e+00	2.7249029120e+03
5.1335212790e+00	8.3071100325e+00	2.4824638990e+03
5.1835212790e+00	8.3880204795e+00	2.2587632970e+03
5.2335212790e+00	8.4689309266e+00	2.0519787930e+03
