a			c/a			C66
5.0335212790e+00	7.7426074361e+00	3.5820991440e+03
5.0835212790e+00	7.8195178831e+00	3.2566424080e+03
5.1335212790e+00	7.8964283302e+00	2.9569139730e+03
5.1835212790e+00	7.9733387772e+00	2.6808282890e+03
5.2335212790e+00	8.0502492243e+00	2.4272435840e+03
5.0335212790e+00	7.8432778617e+00	3.5375416540e+03
5.0835212790e+00	7.9211883087e+00	3.2153017170e+03
5.1335212790e+00	7.9990987558e+00	2.9182770750e+03
5.1835212790e+00	8.0770092028e+00	2.6451195900e+03
5.2335212790e+00	8.1549196499e+00	2.3941669080e+03
5.0335212790e+00	7.9439482872e+00	3.4880688560e+03
5.0835212790e+00	8.0228587343e+00	3.1691758760e+03
5.1335212790e+00	8.1017691813e+00	2.8753411820e+03
5.1835212790e+00	8.1806796284e+00	2.6054051380e+03
5.2335212790e+00	8.2595900754e+00	2.3572328630e+03
5.0335212790e+00	8.0446187128e+00	3.4344066220e+03
5.0835212790e+00	8.1245291599e+00	3.1190222620e+03
5.1335212790e+00	8.2044396069e+00	2.8289540070e+03
5.1835212790e+00	8.2843500540e+00	2.5623267050e+03
5.2335212790e+00	8.3642605010e+00	2.3172737010e+03
5.0335212790e+00	8.1452891384e+00	3.3770659780e+03
5.0835212790e+00	8.2261995854e+00	3.0656210690e+03
5.1335212790e+00	8.3071100325e+00	2.7793671470e+03
5.1835212790e+00	8.3880204795e+00	2.5163143630e+03
5.2335212790e+00	8.4689309266e+00	2.2745839620e+03
