a			c/a			C11
5.0335212790e+00	7.7426074361e+00	1.0847707540e+04
5.0835212790e+00	7.8195178831e+00	9.6643209450e+03
5.1335212790e+00	7.8964283302e+00	8.5885782080e+03
5.1835212790e+00	7.9733387772e+00	7.6109330600e+03
5.2335212790e+00	8.0502492243e+00	6.7242270580e+03
5.0335212790e+00	7.8432778617e+00	1.0623569010e+04
5.0835212790e+00	7.9211883087e+00	9.4612667560e+03
5.1335212790e+00	7.9990987558e+00	8.4041080040e+03
5.1835212790e+00	8.0770092028e+00	7.4443590540e+03
5.2335212790e+00	8.1549196499e+00	6.5736936960e+03
5.0335212790e+00	7.9439482872e+00	1.0403031370e+04
5.0835212790e+00	8.0228587343e+00	9.2610462180e+03
5.1335212790e+00	8.1017691813e+00	8.2223377110e+03
5.1835212790e+00	8.1806796284e+00	7.2799240690e+03
5.2335212790e+00	8.2595900754e+00	6.4249233190e+03
5.0335212790e+00	8.0446187128e+00	1.0185233820e+04
5.0835212790e+00	8.1245291599e+00	9.0626878100e+03
5.1335212790e+00	8.2044396069e+00	8.0425000020e+03
5.1835212790e+00	8.2843500540e+00	7.1167422040e+03
5.2335212790e+00	8.3642605010e+00	6.2771659810e+03
5.0335212790e+00	8.1452891384e+00	9.9682280820e+03
5.0835212790e+00	8.2261995854e+00	8.8650042850e+03
5.1335212790e+00	8.3071100325e+00	7.8629894490e+03
5.1835212790e+00	8.3880204795e+00	6.9538653830e+03
5.2335212790e+00	8.4689309266e+00	6.1292162530e+03
