a			c/a			C33
5.0335212790e+00	7.7426074361e+00	1.3434861350e+04
5.0835212790e+00	7.8195178831e+00	1.2019009230e+04
5.1335212790e+00	7.8964283302e+00	1.0728731420e+04
5.1835212790e+00	7.9733387772e+00	9.5535746770e+03
5.2335212790e+00	8.0502492243e+00	8.4859292290e+03
5.0335212790e+00	7.8432778617e+00	1.2536138690e+04
5.0835212790e+00	7.9211883087e+00	1.1181122260e+04
5.1335212790e+00	7.9990987558e+00	9.9486602380e+03
5.1835212790e+00	8.0770092028e+00	8.8293945090e+03
5.2335212790e+00	8.1549196499e+00	7.8128407340e+03
5.0335212790e+00	7.9439482872e+00	1.1653238350e+04
5.0835212790e+00	8.0228587343e+00	1.0360216850e+04
5.1335212790e+00	8.1017691813e+00	9.1859989130e+03
5.1835212790e+00	8.1806796284e+00	8.1205597780e+03
5.2335212790e+00	8.2595900754e+00	7.1554609120e+03
5.0335212790e+00	8.0446187128e+00	1.0786360140e+04
5.0835212790e+00	8.1245291599e+00	9.5535256970e+03
5.1335212790e+00	8.2044396069e+00	8.4368678880e+03
5.1835212790e+00	8.2843500540e+00	7.4263477520e+03
5.2335212790e+00	8.3642605010e+00	6.5117976970e+03
5.0335212790e+00	8.1452891384e+00	9.9300133760e+03
5.0835212790e+00	8.2261995854e+00	8.7596310490e+03
5.1335212790e+00	8.3071100325e+00	7.7014143850e+03
5.1835212790e+00	8.3880204795e+00	6.7455920590e+03
5.2335212790e+00	8.4689309266e+00	5.8822430470e+03
